TermeGen;ID_TG;TermeSpe;ID_TS;TA;ID_TA;Note;EP
SE 4100 (SNCASE);25334;SE 4300 (SNCASE);25343;;;Missile sol-air dérivé du SE 4100, alias NC 3500, répondant au programme SA 11, intermédiaire avant le Sol-Air à Longue Portée (SALP ou SA 20).;SE 4350 (SNCASE)| FUSÉE TINTIN (SNCASE)
SNCASE;25281;SE 4200 (SNCASE);25336;;;Missile sol-sol répondant à la spécification SS 40. D'abord étudié par la SNCAC sous les désignations NC 3510 (fuselage cylindrique) et NC 3511 (Fuselage aplati), le SE 4200 sera construit à 608 exemplaires par la SNCASE.;NC 3510 (SNCAC)| NC 3511 (SNCAC)| SE 4204 (SNCASE)| SE 4242 (SNCASE)
SNCASE;25281;SE 4300 (SNCASE);25343;;;Missile sol-air dérivé du SE 4100, alias NC 3500, répondant au programme SA 11, intermédiaire avant le Sol-Air à Longue Portée (SALP ou SA 20).;SE 4350 (SNCASE)| FUSÉE TINTIN (SNCASE)
SNCASE;25281;SE 4400 (SNCASE);25346;;;Missile sol-air dérivé du SE 4300 répondant à la spécification SA 20, alias Sol-Air à Longue Portée (SALP)08/10/1955 : Mach 3,14, record du monde de vitesse absolu pour véhicules aérobies.10/03/1961 : 67 km d'altitude, record modial d'altitude pour véhicules aérobies (NB : record toujours inégalé en 2006);
SE 4400 (SNCASE);25346;SE 4300 (SNCASE);25343;;;Missile sol-air dérivé du SE 4100, alias NC 3500, répondant au programme SA 11, intermédiaire avant le Sol-Air à Longue Portée (SALP ou SA 20).;SE 4350 (SNCASE)| FUSÉE TINTIN (SNCASE)
SNCASE;25281;SE 4500 (SNCASE);25341;;;Version agrandie du SE 2400 dans un raport 4/3, le SE 4500 fut étudié pour le transport de l'arme nucléaire française sur plus de 100 km;
SE 4500 (SNCASE);25341;SE 4200 (SNCASE);25336;;;Missile sol-sol répondant à la spécification SS 40. D'abord étudié par la SNCAC sous les désignations NC 3510 (fuselage cylindrique) et NC 3511 (Fuselage aplati), le SE 4200 sera construit à 608 exemplaires par la SNCASE.;NC 3510 (SNCAC)| NC 3511 (SNCAC)| SE 4204 (SNCASE)| SE 4242 (SNCASE)
SNCASE;25281;SE 5000 BAROUDEUR (SNCASE);25350;;;;BAROUDEUR (SNCASE)
SNCASE;25281;SE 535 MISTRAL (SNCASE);8623;;;Il est à noter que les premiers Mistral (c/n 1 à 97) étaient désignés SE 532, car non équipés de sièges éjectables contrairement au SE 535. Ils furent par la suite convertis au standard SE 535.;MISTRAL (SNCASE)
SE 535 MISTRAL (SNCASE);8623;D.H. 100 VAMPIRE (De Havilland);8617;;;;VAMPIRE (De Havilland)| E.6/41 (De Havilland)| SEA VAMPIRE (De Havilland)
SNCASE;25281;SE 580 (SNCASE);25354;;;SET = Sud-Est Toulouse;SE 2200 (SNCASE)| M.580 (SNCAM)| SET 580 (SNCASE)| SE 582 (SNCASE)| SET 581 (SNCASE)
SE 580 (SNCASE);25354;SNCAC;11652; FARMAN;11149;;AEROCENTRE| S.N.C.A.C.| Nationale Centre| Société Nationale de Constructions Aéronautiques du Centre
SNCAC;11652;NC 1070 (SNCAC);20655;;;;
SNCAC;11652;NC 1071 (SNCAC);20656;;;;
NC 1071 (SNCAC);20656;NC 1070 (SNCAC);20655;;;;
SNCAC;11652;NC 1072 (SNCAC);20657;;;;
SNCAC;11652;NC 1080 (SNCAC);20658;;;;
SNCAC;11652;NC 110 (SNCAC);20659;;;;
SNCAC;11652;NC 130 (SNCAC);20660;;;;
SNCAC;11652;NC 140 (SNCAC);20661;;;;
NC 140 (SNCAC);20661;NC 130 (SNCAC);20660;;;;
SNCAC;11652;NC 190 (SNCAC);20662;;;;
NC 190 (SNCAC);20662;NC 130 (SNCAC);20660;;;;
SNCAC;11652;NC 2001 ABEILLE (SNCAC);13339;;;;ABEILLE (SNCAC)
NC 2001 ABEILLE (SNCAC);13339;GYROPLANE (Dorand);13338;;;;
SNCAC;11652;NC 210 (SNCAC);20664;;;;
SNCAC;11652;NC 211 CORMORAN (SNCAC);20665;;;;CORMORAN (SNCAC)
NC 211 CORMORAN (SNCAC);20665;NC 210 (SNCAC);20664;;;;
SNCAC;11652;NC 270 (SNCAC);20667;;;;
NC 270 (SNCAC);20667;NC 271 (SNCAC);20668;;;;
SNCAC;11652;NC 271 (SNCAC);20668;;;;
SNCAC;11652;NC 3020 BELPHEGOR (SNCAC);20669;;;;NC 3021 BELPHEGOR (SNCAC)| SO 3020 BELPHEGOR (SNCASO)| BELPHEGOR (SNCAC)
NC 3020 BELPHEGOR (SNCAC);20669;SNCASO;25948; SUD AVIATION;1392;;Société Nationale de Constructions Aéronautiques du Sud-Ouest| Sud-Ouest
SNCASO;25948;SO 1100 ARIEL (SNCASO);25964;;;;ARIEL (SNCASO)| GIRAVION (SNCASO)
SNCASO;25948;SO 1110 ARIEL II (SNCASO);31566;;;;
SNCASO;25948;SO 1120 ARIEL III (SNCASO);31567;;;;
SNCASO;25948;SO 1220 DJINN (SNCASO);25967;;;;DJINN (SNCASO)
SO 1220 DJINN (SNCASO);25967;SO 1221 DJINN (SNCASO);25969;;;;YHO-1 (SNCASO)| DJINN (SNCASO)| HO-1 (SNCASO)
SNCASO;25948;SO 1221 DJINN (SNCASO);25969;;;;YHO-1 (SNCASO)| DJINN (SNCASO)| HO-1 (SNCASO)
SNCASO;25948;SO 1310 FARFADET (SNCASO);25973;;;;FARFADET (SNCASO)
SO 1310 FARFADET (SNCASO);25973;SO 1340 (SNCASO);25975;;;;
SO 1340 (SNCASO);25975;SO 1350 (SNCASO);25976;;;;
SO 1310 FARFADET (SNCASO);25973;SO 1350 (SNCASO);25976;;;;
SNCASO;25948;SO 1340 (SNCASO);25975;;;;
SO 1340 (SNCASO);25975;SO 1350 (SNCASO);25976;;;;
SNCASO;25948;SO 1350 (SNCASO);25976;;;;
SNCASO;25948;SO 30 (SNCASO);25977;;;;
SO 30 (SNCASO);25977;SO 30 NENE (SNCASO);23543;;;;NENE (SNCASO)
SO 30 NENE (SNCASO);23543;RB.41 NENE (Rolls-Royce);23541;;;;NENE (Rolls-Royce)
RB.41 NENE (Rolls-Royce);23541;Type 618 NENE-VIKING (Vickers);28216;;;;NENE-VIKING (Vickers)
SO 30 (SNCASO);25977;SO 30P BRETAGNE (SNCASO);25980;;;;BRETAGNE (SNCASO)
SO 30 (SNCASO);25977;SO 30R BELLATRIX (SNCASO);25982;;;;BELLATRIX (SNCASO)
SNCASO;25948;SO 3050 (SNCASO);25979;;;;
SNCASO;25948;SO 4000 (SNCASO);25984;;;;
SNCASO;25948;SO 4050 VAUTOUR (SNCASO);25985;;;;VAUTOUR (SNCASO)
SNCASO;25948;SO 4060 (SNCASO);25987;;;;
SNCASO;25948;SO 4070 (SNCASO);13336;;;;
SO 4070 (SNCASO);13336;GYRON (De Havilland Engines Co.);13335;;;;
SNCASO;25948;SO 4080 (SNCASO);25988;;;;
SNCASO;25948;SO 5000 PHÉNIX (SNCASO);25989;;;;PHÉNIX (SNCASO)
SNCASO;25948;SO 5100 CHAMPAGNE (SNCASO);25991;;;;CHAMPAGNE (SNCASO)
SNCASO;25948;SO 60 (SNCASO);25993;;;;
SNCASO;25948;SO 6000 TRITON (SNCASO);25994;;;;TRITON (SNCASO)
SNCASO;25948;SO 6020 ESPADON (SNCASO);25996;;;;ESPADON (SNCASO)| SO 6026 ESPADON (SNCASO)| SO 6025 ESPADON (SNCASO)| SO 6021 ESPADON (SNCASO)
SNCASO;25948;SO 6100 REQUIN (SNCASO);26001;;;;REQUIN (SNCASO)
SNCASO;25948;SO 7010 PÉGASE (SNCASO);26003;;;;PÉGASE (SNCASO)
SNCASO;25948;SO 7060 DEAUVILLE (SNCASO);26005;;;;DEAUVILLLE (SNCASO)
SNCASO;25948;SO 7100 DOGUE (SNCASO);26007;;;;DOGUE (SNCASo)
SNCASO;25948;SO 80 BIARRITZ (SNCASO);18261;;;;BIARRITZ (SNCASO)
SO 80 BIARRITZ (SNCASO);18261;MB 800 (Bloch);18260;;;;
SO 80 BIARRITZ (SNCASO);18261;SO 90 BAYONNE (SNCASO);26012;;;;BAYONNE (SNCASO)
SNCASO;25948;SO 8000 NARVAL (SNCASO);26010;;;;NARVAL (SNCASO)
SNCASO;25948;SO 90 BAYONNE (SNCASO);26012;;;;BAYONNE (SNCASO)
SNCASO;25948;SO 9000 TRIDENT (SNCASO);26015;;;;TRIDENT (SNCASO)
SO 9000 TRIDENT (SNCASO);26015;SO 9050 TRIDENT II (SNCASO);26017;;;;TRIDENT II (SNCASO)
SO 9050 TRIDENT II (SNCASO);26017;SO 9050 TRIDENT III (SNCASO);26019;;;;TRIDENT III (SNCASO)
SO 9000 TRIDENT (SNCASO);26015;SO 9050 TRIDENT III (SNCASO);26019;;;;TRIDENT III (SNCASO)
SNCASO;25948;SO 9050 TRIDENT II (SNCASO);26017;;;;TRIDENT II (SNCASO)
SO 9050 TRIDENT II (SNCASO);26017;SO 9050 TRIDENT III (SNCASO);26019;;;;TRIDENT III (SNCASO)
SNCASO;25948;SO 9050 TRIDENT III (SNCASO);26019;;;;TRIDENT III (SNCASO)
SNCASO;25948;SO 93 (SNCASO);26014;;;;
SO 93 (SNCASO);26014;SO 90 BAYONNE (SNCASO);26012;;;;BAYONNE (SNCASO)
SNCASO;25948;SO 94 (SNCASO);26021;;;;
SNCASO;25948;SO 95 CORSE (SNCASO);26022;;;;CORSE (SNCASO)
SNCASO;25948;SO M 200 (SNCASO);26024;;;;M 200 (SNCASO)
SNCASO;25948;SO M1 (SNCASO);13859;;;;M1 (SNCASO)
SO M1 (SNCASO);13859;He 274 (Heinkel);13856;;;Heinkel He 274 : seuls 2 prototypes du bombardier stratégique seront construits en France par les Ateliers Aéronautiques de Suresnes (Farman);AAS-01 (Ateliers Aéronautiques de Suresnes)| AAS.01 (Ateliers Aéronautiques de Suresnes)
SO M1 (SNCASO);13859;SE 161 LANGUEDOC (SNCASE);5302;;;;LANGUEDOC (SNCASE)
SE 161 LANGUEDOC (SNCASE);5302;BLOCH;5301;;;;
BLOCH;5301;MB 100 (Bloch);31087;;;;
BLOCH;5301;MB 1010 (Bloch);31106;;;;
BLOCH;5301;MB 1011 (Bloch);31107;;;;
BLOCH;5301;MB 1020 (Bloch);31108;;;;
BLOCH;5301;MB 1040 (Bloch);31109;;;;
BLOCH;5301;MB 110 (Bloch);31088;;;;
BLOCH;5301;MB 120 SCORPION (Bloch);18225;;;;SCORPION (Bloch)
BLOCH;5301;MB 130 (Bloch);18227;;;;BLOCH 130 (Bloch)| BCR (Bloch)
BLOCH;5301;MB 131 (Bloch);18230;;;;
BLOCH;5301;MB 133 (Bloch);31090;;;;
BLOCH;5301;MB 134 (Bloch);31091;;;;
BLOCH;5301;MB 135 (Bloch);31092;;;;
BLOCH;5301;MB 138 (Bloch);31093;;;;
BLOCH;5301;MB 140 (Bloch);31094;;;;
BLOCH;5301;MB 141 (Bloch);31089;;;;
BLOCH;5301;MB 150 (Bloch);18231;;;;
MB 150 (Bloch);18231;MB 151 (Bloch);18232;;;;
MB 151 (Bloch);18232;MB 152 (Bloch);18233;;;;
MB 151 (Bloch);18232;MB 155 (Bloch);18234;;;;
MB 151 (Bloch);18232;MB 157 (Bloch);18235;;;;
BLOCH;5301;MB 151 (Bloch);18232;;;;
MB 151 (Bloch);18232;MB 152 (Bloch);18233;;;;
MB 151 (Bloch);18232;MB 155 (Bloch);18234;;;;
MB 151 (Bloch);18232;MB 157 (Bloch);18235;;;;
BLOCH;5301;MB 152 (Bloch);18233;;;;
BLOCH;5301;MB 153 (Bloch);31095;;;;
BLOCH;5301;MB 155 (Bloch);18234;;;;
BLOCH;5301;MB 157 (Bloch);18235;;;;
BLOCH;5301;MB 160 (Bloch);18236;;;;
BLOCH;5301;MB 161 BORDEAUX (Bloch);18237;;;;BLOCH 161 (Bloch)| BORDEAUX (Bloch)
BLOCH;5301;MB 162 (Bloch);31096;;;;
BLOCH;5301;MB 164 (Bloch);31097;;;;
BLOCH;5301;MB 170 (Bloch);18240;;;;
MB 170 (Bloch);18240;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
BLOCH;5301;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
BLOCH;5301;MB 174 (Bloch);18241;;;;
MB 174 (Bloch);18241;MB 170 (Bloch);18240;;;;
MB 170 (Bloch);18240;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
MB 174 (Bloch);18241;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
MB 174 (Bloch);18241;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
MB 174 (Bloch);18241;MB 176 (Bloch);18248;;;;
MB 176 (Bloch);18248;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
MB 174 (Bloch);18241;MB 177 (Bloch);18249;;;;
MB 174 (Bloch);18241;MB 178 (Bloch);18250;;;;
BLOCH;5301;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
BLOCH;5301;MB 176 (Bloch);18248;;;;
MB 176 (Bloch);18248;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
BLOCH;5301;MB 177 (Bloch);18249;;;;
BLOCH;5301;MB 178 (Bloch);18250;;;;
BLOCH;5301;MB 200 (Bloch);18251;;;;
MB 200 (Bloch);18251;MB.200 (Aero);18277;;;;
BLOCH;5301;MB 203 (Bloch);18252;;;;
BLOCH;5301;MB 210 (Bloch);18253;;;;
BLOCH;5301;MB 211 (Bloch);31098;;;;
BLOCH;5301;MB 218 (Bloch);31099;;;;
BLOCH;5301;MB 220 (Bloch);18254;;;;
BLOCH;5301;MB 30 (Bloch);18256;;;;
BLOCH;5301;MB 300 (Bloch);31100;;;;
BLOCH;5301;MB 303 (Bloch);31101;;;;
BLOCH;5301;MB 400 (Bloch);31102;;;;
BLOCH;5301;MB 480 (Bloch);31103;;;;
BLOCH;5301;MB 500 (Bloch);31104;;;;
BLOCH;5301;MB 60 (Bloch);31082;;;;
BLOCH;5301;MB 61 (Bloch);31083;;;;
BLOCH;5301;MB 70 (Bloch);31084;;;;
BLOCH;5301;MB 700 (Bloch);18258;;;;
BLOCH;5301;MB 720 (Bloch);31105;;;;
BLOCH;5301;MB 8 (Bloch);18259;;;;
BLOCH;5301;MB 80 (Bloch);31085;;;;
BLOCH;5301;MB 800 (Bloch);18260;;;;
BLOCH;5301;MB 81 (Bloch);18262;;;;
BLOCH;5301;MB 90 (Bloch);31086;;;;
BLOCH;5301;Type XI (Bloch);31110;;;;
SE 161 LANGUEDOC (SNCASE);5302;MB 161 BORDEAUX (Bloch);18237;;;;BLOCH 161 (Bloch)| BORDEAUX (Bloch)
SNCASO;25948;SO M2 (SNCASO);26027;;;;M2 (SNCASO)
SO M2 (SNCASO);26027;SO M1 (SNCASO);13859;;;;M1 (SNCASO)
SO M1 (SNCASO);13859;He 274 (Heinkel);13856;;;Heinkel He 274 : seuls 2 prototypes du bombardier stratégique seront construits en France par les Ateliers Aéronautiques de Suresnes (Farman);AAS-01 (Ateliers Aéronautiques de Suresnes)| AAS.01 (Ateliers Aéronautiques de Suresnes)
SO M1 (SNCASO);13859;SE 161 LANGUEDOC (SNCASE);5302;;;;LANGUEDOC (SNCASE)
SE 161 LANGUEDOC (SNCASE);5302;BLOCH;5301;;;;
BLOCH;5301;MB 100 (Bloch);31087;;;;
BLOCH;5301;MB 1010 (Bloch);31106;;;;
BLOCH;5301;MB 1011 (Bloch);31107;;;;
BLOCH;5301;MB 1020 (Bloch);31108;;;;
BLOCH;5301;MB 1040 (Bloch);31109;;;;
BLOCH;5301;MB 110 (Bloch);31088;;;;
BLOCH;5301;MB 120 SCORPION (Bloch);18225;;;;SCORPION (Bloch)
BLOCH;5301;MB 130 (Bloch);18227;;;;BLOCH 130 (Bloch)| BCR (Bloch)
BLOCH;5301;MB 131 (Bloch);18230;;;;
BLOCH;5301;MB 133 (Bloch);31090;;;;
BLOCH;5301;MB 134 (Bloch);31091;;;;
BLOCH;5301;MB 135 (Bloch);31092;;;;
BLOCH;5301;MB 138 (Bloch);31093;;;;
BLOCH;5301;MB 140 (Bloch);31094;;;;
BLOCH;5301;MB 141 (Bloch);31089;;;;
BLOCH;5301;MB 150 (Bloch);18231;;;;
MB 150 (Bloch);18231;MB 151 (Bloch);18232;;;;
MB 151 (Bloch);18232;MB 152 (Bloch);18233;;;;
MB 151 (Bloch);18232;MB 155 (Bloch);18234;;;;
MB 151 (Bloch);18232;MB 157 (Bloch);18235;;;;
BLOCH;5301;MB 151 (Bloch);18232;;;;
MB 151 (Bloch);18232;MB 152 (Bloch);18233;;;;
MB 151 (Bloch);18232;MB 155 (Bloch);18234;;;;
MB 151 (Bloch);18232;MB 157 (Bloch);18235;;;;
BLOCH;5301;MB 152 (Bloch);18233;;;;
BLOCH;5301;MB 153 (Bloch);31095;;;;
BLOCH;5301;MB 155 (Bloch);18234;;;;
BLOCH;5301;MB 157 (Bloch);18235;;;;
BLOCH;5301;MB 160 (Bloch);18236;;;;
BLOCH;5301;MB 161 BORDEAUX (Bloch);18237;;;;BLOCH 161 (Bloch)| BORDEAUX (Bloch)
BLOCH;5301;MB 162 (Bloch);31096;;;;
BLOCH;5301;MB 164 (Bloch);31097;;;;
BLOCH;5301;MB 170 (Bloch);18240;;;;
MB 170 (Bloch);18240;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
BLOCH;5301;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
BLOCH;5301;MB 174 (Bloch);18241;;;;
MB 174 (Bloch);18241;MB 170 (Bloch);18240;;;;
MB 170 (Bloch);18240;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
MB 174 (Bloch);18241;MB 171 (Bloch);18242;;;;MB 173 (Bloch)| MB 172 (Bloch)
MB 174 (Bloch);18241;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
MB 174 (Bloch);18241;MB 176 (Bloch);18248;;;;
MB 176 (Bloch);18248;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
MB 174 (Bloch);18241;MB 177 (Bloch);18249;;;;
MB 174 (Bloch);18241;MB 178 (Bloch);18250;;;;
BLOCH;5301;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
BLOCH;5301;MB 176 (Bloch);18248;;;;
MB 176 (Bloch);18248;MB 175 (Bloch);18245;;;;SO MB 175 (Bloch-SNCASO)| SO 175 (Bloch-SNCASO)
BLOCH;5301;MB 177 (Bloch);18249;;;;
BLOCH;5301;MB 178 (Bloch);18250;;;;
BLOCH;5301;MB 200 (Bloch);18251;;;;
MB 200 (Bloch);18251;MB.200 (Aero);18277;;;;
BLOCH;5301;MB 203 (Bloch);18252;;;;
BLOCH;5301;MB 210 (Bloch);18253;;;;
BLOCH;5301;MB 211 (Bloch);31098;;;;
BLOCH;5301;MB 218 (Bloch);31099;;;;
BLOCH;5301;MB 220 (Bloch);18254;;;;
BLOCH;5301;MB 30 (Bloch);18256;;;;
BLOCH;5301;MB 300 (Bloch);31100;;;;
BLOCH;5301;MB 303 (Bloch);31101;;;;
BLOCH;5301;MB 400 (Bloch);31102;;;;
BLOCH;5301;MB 480 (Bloch);31103;;;;
BLOCH;5301;MB 500 (Bloch);31104;;;;
BLOCH;5301;MB 60 (Bloch);31082;;;;
BLOCH;5301;MB 61 (Bloch);31083;;;;
BLOCH;5301;MB 70 (Bloch);31084;;;;
BLOCH;5301;MB 700 (Bloch);18258;;;;
BLOCH;5301;MB 720 (Bloch);31105;;;;
BLOCH;5301;MB 8 (Bloch);18259;;;;
BLOCH;5301;MB 80 (Bloch);31085;;;;
BLOCH;5301;MB 800 (Bloch);18260;;;;
BLOCH;5301;MB 81 (Bloch);18262;;;;
BLOCH;5301;MB 90 (Bloch);31086;;;;
BLOCH;5301;Type XI (Bloch);31110;;;;
SE 161 LANGUEDOC (SNCASE);5302;MB 161 BORDEAUX (Bloch);18237;;;;BLOCH 161 (Bloch)| BORDEAUX (Bloch)
SNCASO;25948;SO P1 (SNCASO);26029;;;;P1 (SNCASO)
SNCAC;11652;NC 420 (SNCAC);31629;;;;
SNCAC;11652;NC 510 (SNCAC);20673;;;;
SNCAC;11652;NC 701 MARTINET (SNCAC);20674;;;;NC 702 MARTINET (SNCAC)| MARTINET (SNCAC)
SNCAC;11652;NC 800 CAB (SNCAC);33840;;;;
SNCAC;11652;NC 850 (SNCAC);20677;;;;
NC 850 (SNCAC);20677;NC 851 (SNCAC);20678;;;;
NC 850 (SNCAC);20677;NC 852 (SNCAC);20679;;;;
NC 850 (SNCAC);20677;NC 853 (SNCAC);20680;;;;
NC 850 (SNCAC);20677;NC 854 (SNCAC);20681;;;;
NC 850 (SNCAC);20677;NC 855 (SNCAC);20682;;;;
NC 850 (SNCAC);20677;NC 856 (SNCAC);20683;;;;
NC 850 (SNCAC);20677;NC 857 (SNCAC);20686;;;;
NC 850 (SNCAC);20677;NC 858 (SNCAC);20687;;;;
NC 850 (SNCAC);20677;NC 860 (SNCAC);20688;;;;
SNCAC;11652;NC 856 NORVIGIE (SNCAC);20684;;;;NORVIGIE (SNCAC)
SNCAC;11652;NC 860 (SNCAC);20688;;;;
SNCAC;11652;NC 900 (SNCAC);20689;;;;
SE 580 (SNCASE);25354;SNCAM;9173; DEWOITINE;8519;;S.N.C.A.M.| Société Nationale des Constructions Aéronautiques du Midi
SNCASE;25281;SE 700 (SNCASE);36006;;;;
SNCASE;25281;SE-T 050 (SNCASE);25361;;;;
SNCASE;25281;SE-T 051 (SNCASE);25362;;;;
SNCASE;25281;SE-T 052 (SNCASE);25363;;;;
SNCASE;25281;X.200 (SNCASE);29899;;;;
SNCASE;25281;X.200-20 (SNCASE);29900;;;;X.200/20 (SNCASE)
SNCASE;25281;X.210 (SNCASE);29902;;;;
SUD AVIATION;1392;SUPER CARAVELLE (Sud Aviation);25300; SE 210 CARAVELLE (Sud Aviation);25298;;
SUD AVIATION;1392;X 422 (Sud Aviation);29760;;;;
AVIONS GARDAN;3917;GY.90 MOWGLI (Gardan);13327;;;;MOWGLI (Gardan)
AVIONS GARDAN;3917;J3 (Gardan);15154;;;;
J3 (Gardan);15154;S.90 (SIPA);24646;;;;S.94 (SIPA)| GY.10 (CAB)| GY.10 (Gardan)| S.91 (SIPA)| S.92 (SIPA)| S.93 (SIPA)
CONSTRUCTEUR (A-B);19;AVIONS GERIN;3920;;;;GERIN
AVIONS GERIN;3920;V-6E VARIVOL (Avions Gérin) [Monoplan 1941];28847;;;;VARIVOL
AVIONS GERIN;3920;VARIVOL (Avions Gérin) [Biplan 1935];28956;;;;
CONSTRUCTEUR (A-B);19;AVIONS JACQUES COUPE;3922;;;;
AVIONS JACQUES COUPE;3922;JC 423 (Jacques Coupe);15304;;;;
CONSTRUCTEUR (A-B);19;AVIONS LOUIS DELASALLE;3923;;;;DELASALLE
AVIONS LOUIS DELASALLE;3923;LD.26 (Avions Louis Delasalle);16788;;;;
CONSTRUCTEUR (A-B);19;AVIONS MARCEL JURCA;3927;;;;JURCA Marcel
AVIONS MARCEL JURCA;3927;MJ.10 SPIT (Avions Marcel Jurca);18944;;;;SPIT (Avions Marcel Jurca)
MJ.10 SPIT (Avions Marcel Jurca);18944;SPITFIRE (Supermarine);26234;;;;FS-1 (Supermarine)| Type 355 SPITFIRE (Supermarine)
AVIONS MARCEL JURCA;3927;MJ.2 TEMPÊTE (Avions Marcel Jurca);18946;;;;TEMPÊTE (Avions Marcel Jurca)
AVIONS MARCEL JURCA;3927;MJ.4 SHADOW (Avions Marcel Jurca);18948;;;;SHADOW (Avions Marcel Jurca)
AVIONS MARCEL JURCA;3927;MJ.5 SIROCCO (Avions Marcel Jurca);18950;;;;SIROCCO (Avions Marcel Jurca)
AVIONS MARCEL JURCA;3927;MJ.52 ZÉPHYR (Avions Marcel Jurca);18952;;;;ZEPHYR (Avions Marcel Jurca)
AVIONS MARCEL JURCA;3927;MJ.55 (Avions Marcel Jurca);18954;;;;
AVIONS MARCEL JURCA;3927;MJ.6 (Avions Marcel Jurca);18955;;;;
AVIONS MARCEL JURCA;3927;MJ.66 CRIVAT (Avions Marcel Jurca);18956;;;;CRIVAT (Avions Marcel Jurca)
AVIONS MARCEL JURCA;3927;MJ.7 GNATSUM (Avions Marcel Jurca);18958;;;;GNATSUM (Avions Marcel Jurca)
MJ.7 GNATSUM (Avions Marcel Jurca);18958;P-51 MUSTANG (North American);21462;;;;F-6 MUSTANG (North American)| A-36 APACHE (North American)| APACHE (North American)| MUSTANG (North American)| NA.73 (North American)
AVIONS MARCEL JURCA;3927;MJ.8 1-NINE-0 (Avions Marcel Jurca);18960;;;;1-NINE-0 (Avions Marcel Jurca)
CONSTRUCTEUR (A-B);19;AVIONS MARIE;3929;;;;MARIE Jean-Marie
AVIONS MARIE;3929;JPM 01 MÉDOC (Avions Marie);15467;;;;JPM 01 (Touzinaud)| MÉDOC (Avions Marie)
AVIONS MARIE;3929;JPM 02 ANJOU (Avions Marie);15470;;;;ANJOU (Avions Marie)
JPM 02 ANJOU (Avions Marie);15470;JPM 01 MÉDOC (Avions Marie);15467;;;;JPM 01 (Touzinaud)| MÉDOC (Avions Marie)
AVIONS MARIE;3929;JPM 03 LOIRET (Avions Marie);15472;;;;LOIRET (Avions Marie)
CONSTRUCTEUR (A-B);19;AVIONS MAUBOUSSIN;35758;;;;
AVIONS MAUBOUSSIN;35758;ALÉRION M1H (Avions Mauboussin);35759;;;;
CONSTRUCTEUR (A-B);19;AVIONS NICOLLIER;3931;;;;NICOLLIER Henri
AVIONS NICOLLIER;3931;HN 433 MENESTREL (Avions Nicollier);14221;;;;MENESTREL (Avions Nicollier)
HN 433 MENESTREL (Avions Nicollier);14221;HN 700 MENESTREL II (Avions Nicollier);14231;;;;MENESTREL II (Avions Nicollier)
AVIONS NICOLLIER;3931;HN 434 SUPER MENESTREL (Avions Nicollier);14223;;;;SUPER MENESTREL (Avions Nicollier)
AVIONS NICOLLIER;3931;HN 435 MINISTREL (Avions Nicollier);14225;;;;MINISTREL (Avions Nicollier)
AVIONS NICOLLIER;3931;HN 500 BENGALI (Avions Nicollier);14227;;;;BENGALI (Avions Nicollier)
AVIONS NICOLLIER;3931;HN 600 WEEK-END (Avions Nicollier);14229;;;;WEEK-END (Avions Nicollier)
HN 600 WEEK-END (Avions Nicollier);14229;HN 800 WEEK-END II (Avions Nicollier);14233;;;;WEEK-END II (Avions Nicollier)
AVIONS NICOLLIER;3931;HN 700 MENESTREL II (Avions Nicollier);14231;;;;MENESTREL II (Avions Nicollier)
AVIONS NICOLLIER;3931;HN 800 WEEK-END II (Avions Nicollier);14233;;;;WEEK-END II (Avions Nicollier)
CONSTRUCTEUR (A-B);19;AVIONS PAUL AUBERT;3933;;;;
AVIONS PAUL AUBERT;3933;P.A 201(Avions Paul Aubert);21790;;;;
AVIONS PAUL AUBERT;3933;P.A 204 (Avions Paul Aubert);21791;;;;
CONSTRUCTEUR (A-B);19;AVIONS REY;3934;;;;Société des Avions François J. Rey| REY
AVIONS REY;3934;R1 (Rey);23321;;;;
CONSTRUCTEUR (A-B);19;AVIONS ROGER DRUINE;1595;;;;DRUINE-FRADON
AVIONS ROGER DRUINE;1595;AIGLE 777 (Druine);1594;;;;
